,location,total_sqft,bath,price,bhk
9249,Uttarahalli,1085.0,2.0,43.0,2
9250,Uttarahalli,1350.0,2.0,53.0,3
9251,Uttarahalli,1175.0,2.0,47.0,2
9252,Uttarahalli,1689.28,3.0,91.2,3
9253,Uttarahalli,1175.0,2.0,47.0,2
9254,Uttarahalli,1137.0,2.0,63.0,2
9255,Uttarahalli,1215.0,2.0,52.85,3
9256,Uttarahalli,1125.0,3.0,51.19,3
9257,Uttarahalli,1325.0,2.0,53.0,2
9258,Uttarahalli,1300.0,2.0,60.0,3
9259,Uttarahalli,850.0,2.0,35.0,2
9260,Uttarahalli,1627.86,3.0,88.0,3
9261,Uttarahalli,1490.0,2.0,59.6,3
9262,Uttarahalli,1360.0,2.0,61.2,3
9263,Uttarahalli,661.0,1.0,36.0,1
9264,Uttarahalli,1134.0,2.0,45.36,2
9265,Uttarahalli,1350.0,2.0,47.24,3
9266,Uttarahalli,1320.0,2.0,55.44,3
9267,Uttarahalli,1390.0,2.0,61.16,3
9268,Uttarahalli,1090.0,2.0,45.0,2
9269,Uttarahalli,1050.0,2.0,42.0,2
9270,Uttarahalli,1123.0,2.0,48.0,2
9271,Uttarahalli,1329.0,2.0,56.0,3
9272,Uttarahalli,938.0,2.0,35.0,2
9273,Uttarahalli,1345.0,2.0,47.0,3
9274,Uttarahalli,1285.0,2.0,44.98,3
9275,Uttarahalli,1100.0,1.0,45.0,2
9276,Uttarahalli,1125.0,2.0,47.0,2
9277,Uttarahalli,1300.0,2.0,47.0,3
9278,Uttarahalli,1685.0,3.0,85.0,3
9279,Uttarahalli,1390.0,2.0,62.55,3
9280,Uttarahalli,1490.0,2.0,59.6,3
9281,Uttarahalli,1180.0,2.0,41.3,2
9282,Uttarahalli,1380.0,2.0,42.0,2
9283,Uttarahalli,1737.0,2.0,95.0,3
9284,Uttarahalli,1385.0,2.0,48.48,3
9285,Uttarahalli,1160.0,2.0,45.0,2
9286,Uttarahalli,1280.0,2.0,60.0,3
9287,Uttarahalli,1480.0,2.0,58.0,3
9288,Uttarahalli,1190.0,2.0,53.55,2
9289,Uttarahalli,1330.0,2.0,57.0,3
9290,Uttarahalli,1560.0,3.0,74.0,3
9291,Uttarahalli,1250.0,2.0,50.0,3
9292,Uttarahalli,1125.0,2.0,48.0,2
9293,Uttarahalli,1320.0,2.0,55.44,3
9294,Uttarahalli,1255.0,2.0,50.19,3
9295,Uttarahalli,1160.0,2.0,40.6,2
9296,Uttarahalli,1255.0,2.0,50.19,3
9297,Uttarahalli,1065.0,2.0,42.59,2
9298,Uttarahalli,1075.0,2.0,46.76,2
9299,Uttarahalli,1155.0,2.0,40.6,2
9300,Uttarahalli,1065.0,2.0,42.59,3
9301,Uttarahalli,1360.0,2.0,47.59,3
9302,Uttarahalli,1215.0,2.0,52.85,3
9303,Uttarahalli,1590.0,3.0,58.0,3
9304,Uttarahalli,1180.0,2.0,41.3,2
9305,Uttarahalli,1350.0,2.0,47.24,3
9306,Uttarahalli,1250.0,2.0,50.0,3
9307,Uttarahalli,1002.0,2.0,40.08,2
9308,Uttarahalli,1002.0,2.0,40.08,2
9309,Uttarahalli,1075.0,2.0,40.0,2
9310,Uttarahalli,1580.0,3.0,60.0,3
9311,Uttarahalli,1155.0,2.0,40.43,2
9312,Uttarahalli,1650.0,2.0,50.0,3
9313,Uttarahalli,1025.0,2.0,35.88,2
9314,Uttarahalli,1125.0,2.0,47.65,2
9315,Uttarahalli,1300.0,2.0,55.0,2
9316,Uttarahalli,1025.0,2.0,35.88,2
9317,Uttarahalli,980.0,2.0,45.0,2
9318,Uttarahalli,1125.0,2.0,47.0,2
9319,Uttarahalli,1135.0,2.0,39.73,3
9320,Uttarahalli,1350.0,2.0,47.24,3
9321,Uttarahalli,1250.0,2.0,50.0,3
9322,Uttarahalli,1250.0,2.0,50.0,3
9323,Uttarahalli,1175.0,2.0,47.0,2
9324,Uttarahalli,1360.0,2.0,47.59,3
9325,Uttarahalli,1360.0,2.0,47.59,3
9326,Uttarahalli,1525.0,2.0,62.82,3
9327,Uttarahalli,1265.0,2.0,65.0,3
9328,Uttarahalli,1590.0,3.0,57.0,3
9329,Uttarahalli,1330.0,2.0,46.55,3
9330,Uttarahalli,1213.0,2.0,48.0,2
9331,Uttarahalli,1475.0,2.0,59.0,3
9332,Uttarahalli,900.0,2.0,35.0,2
9333,Uttarahalli,1065.0,2.0,42.6,2
9334,Uttarahalli,1330.0,2.0,46.55,3
9335,Uttarahalli,1250.0,2.0,50.0,3
9336,Uttarahalli,1125.0,2.0,47.0,2
9337,Uttarahalli,1270.0,2.0,55.25,3
9338,Uttarahalli,1270.0,2.0,55.25,3
9339,Uttarahalli,1107.0,2.0,45.0,2
9340,Uttarahalli,1200.0,2.0,55.0,2
9341,Uttarahalli,1330.0,2.0,46.45,3
9342,Uttarahalli,1460.0,3.0,76.0,3
9343,Uttarahalli,1500.0,3.0,68.0,3
9344,Uttarahalli,1120.0,2.0,50.0,2
9345,Uttarahalli,1150.0,2.0,46.0,2
9346,Uttarahalli,1330.0,2.0,58.0,3
9347,Uttarahalli,1590.0,3.0,57.0,3
9348,Uttarahalli,1050.0,2.0,42.0,2
9349,Uttarahalli,1125.0,2.0,48.0,2
9350,Uttarahalli,4500.0,4.0,150.0,4
9351,Uttarahalli,1345.0,2.0,57.0,3
9352,Uttarahalli,1345.0,2.0,57.0,3
9353,Uttarahalli,1490.0,2.0,59.6,3
9354,Uttarahalli,1000.0,2.0,52.0,2
9355,Uttarahalli,1037.0,2.0,36.0,2
9356,Uttarahalli,1245.0,2.0,43.58,3
9357,Uttarahalli,1000.0,2.0,39.5,2
9358,Uttarahalli,1125.0,1.0,45.0,2
9359,Uttarahalli,1308.0,2.0,53.0,3
9360,Uttarahalli,1160.0,2.0,40.58,2
9361,Uttarahalli,1123.0,2.0,60.0,2
9362,Uttarahalli,1590.0,3.0,57.0,3
9363,Uttarahalli,1000.0,2.0,35.0,2
9364,Uttarahalli,1330.0,2.0,57.0,3
9365,Uttarahalli,1125.0,2.0,47.0,2
9366,Uttarahalli,1165.0,1.0,42.09,2
9367,Uttarahalli,1260.0,2.0,55.0,2
9368,Uttarahalli,1284.0,2.0,53.36,2
9369,Uttarahalli,1150.0,2.0,45.99,2
9370,Uttarahalli,1385.0,2.0,48.48,3
9371,Uttarahalli,1290.0,2.0,56.12,3
9372,Uttarahalli,1328.0,2.0,56.0,3
9373,Uttarahalli,1040.0,2.0,36.4,2
9374,Uttarahalli,1290.0,2.0,56.12,3
9375,Uttarahalli,1590.0,3.0,57.0,3
9376,Uttarahalli,1075.0,2.0,46.76,2
9377,Uttarahalli,1345.0,2.0,57.0,3
9378,Varthur,1160.0,2.0,44.0,2
9379,Varthur,1385.0,2.0,80.0,2
9380,Varthur,1535.0,3.0,65.99,3
9381,Varthur,1024.0,2.0,42.0,2
9382,Varthur,1125.0,2.0,40.0,2
9383,Varthur,1112.0,2.0,40.0,2
9384,Varthur,1055.0,2.0,45.35,2
9385,Varthur,1280.0,2.0,65.0,2
9386,Varthur,977.0,2.0,36.0,2
9387,Varthur,1250.0,3.0,71.0,3
9388,Varthur,1200.0,3.0,67.75,3
9389,Varthur,1111.0,2.0,41.88,2
9390,Varthur,1140.0,2.0,55.5,2
9391,Varthur,1012.0,2.0,59.0,2
9392,Varthur,1140.0,2.0,39.9,2
9393,Varthur,1090.0,2.0,48.0,2
9394,Varthur,1450.0,3.0,71.0,3
9395,Varthur,1210.0,2.0,60.0,2
9396,Varthur,1070.0,2.0,46.0,2
9397,Varthur,1360.0,2.0,85.0,3
9398,Varthur,965.0,2.0,34.0,2
9399,Varthur,1120.0,2.0,44.24,2
9400,Varthur,1395.0,2.0,79.0,3
9401,Varthur,1085.0,2.0,45.0,2
9402,Varthur,1250.0,2.0,47.0,2
9403,Varthur,1200.0,3.0,68.38,3
9404,Varthur,1520.0,2.0,61.0,3
9405,Varthur,1155.0,2.0,60.0,2
9406,Varthur,1035.0,2.0,60.0,2
9407,Varthur,1155.0,2.0,39.0,2
9408,Varthur,1180.0,2.0,55.0,2
9409,Varthur,1520.0,2.0,60.0,3
9410,Varthur,1738.0,2.0,57.35,2
9411,Varthur,1045.0,2.0,40.65,2
9412,Varthur,1155.0,2.0,39.0,2
9413,Varthur,1615.0,3.0,69.43,3
9414,Varthur,1210.0,2.0,64.15,2
9415,Varthur,1737.0,2.0,57.32,3
9416,Varthur,1105.0,2.0,38.0,2
9417,Varthur,1560.0,3.0,90.0,3
9418,Varthur,1760.0,2.0,85.0,2
9419,Varthur,1210.0,2.0,54.0,2
9420,Varthur,1112.0,2.0,40.0,2
9421,Varthur,1600.0,3.0,63.2,3
9422,Varthur,1000.0,1.0,65.0,2
9423,Varthur,1665.0,3.0,71.58,3
9424,Varthur Road,900.0,2.0,27.0,2
9425,Varthur Road,1277.0,2.0,59.0,2
9426,Varthur Road,1247.0,2.0,58.0,3
9427,Varthur Road,1050.0,2.0,42.7,2
9428,Varthur Road,1255.0,2.0,52.76,2
9429,Varthur Road,1033.0,2.0,30.47,3
9430,Varthur Road,1033.0,2.0,32.0,2
9431,Varthur Road,1140.0,2.0,49.11,2
9432,Varthur Road,850.0,2.0,25.4,2
9433,Vasanthapura,1022.0,2.0,40.0,2
9434,Vasanthapura,1135.0,2.0,39.73,2
9435,Vasanthapura,995.0,2.0,34.82,2
9436,Vasanthapura,995.0,2.0,34.82,2
9437,Vasanthapura,1037.0,2.0,36.28,2
9438,Vasanthapura,978.0,2.0,34.22,2
9439,Vasanthapura,1037.0,2.0,36.28,2
9440,Vidyaranyapura,1440.0,2.0,95.0,2
9441,Vidyaranyapura,1062.0,2.0,38.0,2
9442,Vidyaranyapura,1200.0,2.0,55.0,2
9443,Vidyaranyapura,1200.0,4.0,90.0,4
9444,Vidyaranyapura,1485.0,2.0,67.0,3
9445,Vidyaranyapura,1060.0,2.0,55.0,2
9446,Vidyaranyapura,1100.0,2.0,54.0,2
9447,Vidyaranyapura,1440.0,2.0,70.0,3
9448,Vidyaranyapura,1100.0,2.0,54.0,2
9449,Vidyaranyapura,1000.0,2.0,35.0,2
9450,Vidyaranyapura,1560.0,3.0,68.0,3
9451,Vidyaranyapura,1120.0,2.0,70.0,2
9452,Vidyaranyapura,945.0,2.0,40.0,2
9453,Vidyaranyapura,1100.0,2.0,54.0,2
9454,Vidyaranyapura,1200.0,2.0,65.0,3
9455,Vidyaranyapura,1200.0,2.0,52.0,2
9456,Vidyaranyapura,1050.0,2.0,50.0,2
9457,Vidyaranyapura,1188.0,2.0,50.0,2
9458,Vidyaranyapura,1100.0,2.0,75.0,3
9459,Vidyaranyapura,1100.0,2.0,72.0,3
9460,Vidyaranyapura,2400.0,5.0,135.0,4
9461,Vidyaranyapura,1100.0,2.0,41.0,2
9462,Vidyaranyapura,1200.0,2.0,60.5,2
9463,Vidyaranyapura,1200.0,2.0,42.0,2
9464,Vijayanagar,1704.0,3.0,110.0,3
9465,Vijayanagar,1933.0,3.0,129.0,3
9466,Vijayanagar,1500.0,3.0,75.5,3
9467,Vijayanagar,1450.0,3.0,100.0,3
9468,Vijayanagar,1580.0,2.0,134.0,3
9469,Vijayanagar,1826.0,3.0,121.0,3
9470,Vijayanagar,1739.0,3.0,116.0,3
9471,Vijayanagar,1490.0,3.0,100.0,3
9472,Vijayanagar,1180.0,2.0,65.0,2
9473,Vijayanagar,606.0,1.0,34.78,1
9474,Vijayanagar,1352.0,2.0,68.0,2
9475,Vijayanagar,1527.0,3.0,115.0,3
9476,Vijayanagar,989.0,2.0,60.0,2
9477,Vijayanagar,1520.0,2.0,103.0,3
9478,Vijayanagar,1749.0,3.0,117.0,3
9479,Vijayanagar,1046.0,2.0,75.0,2
9480,Vijayanagar,606.0,1.0,40.0,1
9481,Vijayanagar,1200.0,2.0,62.0,2
9482,Vijayanagar,1300.0,2.0,75.0,3
9483,Vijayanagar,1484.0,3.0,79.19,3
9484,Vijayanagar,1760.0,3.0,140.0,3
9485,Vijayanagar,2047.0,3.0,136.0,3
9486,Vijayanagar,1200.0,2.0,75.0,3
9487,Vijayanagar,1178.0,2.0,82.0,2
9488,Vijayanagar,864.0,2.0,45.0,2
9489,Vijayanagar,2100.0,6.0,252.0,4
9490,Vijayanagar,920.0,2.0,60.0,2
9491,Vijayanagar,1019.0,2.0,58.0,2
9492,Vijayanagar,2400.0,6.0,125.0,5
9493,Vijayanagar,1180.0,2.0,86.0,2
9494,Vijayanagar,1046.0,2.0,49.06,2
9495,Vijayanagar,2400.0,2.0,230.0,1
9496,Vijayanagar,492.0,1.0,40.0,1
9497,Vijayanagar,1375.0,2.0,75.0,3
9498,Vishveshwarya Layout,750.0,1.0,30.0,1
9499,Vishveshwarya Layout,2000.0,4.0,75.0,4
9500,Vishveshwarya Layout,2100.0,6.0,92.0,6
9501,Vishveshwarya Layout,2000.0,3.0,90.0,4
9502,Vishwapriya Layout,820.0,2.0,30.0,2
9503,Vishwapriya Layout,770.0,2.0,30.0,2
9504,Vishwapriya Layout,910.0,2.0,36.0,2
9505,Vishwapriya Layout,890.0,2.0,37.0,2
9506,Vittasandra,1404.0,2.0,71.0,2
9507,Vittasandra,1246.0,2.0,67.0,2
9508,Vittasandra,1404.0,2.0,69.3,2
9509,Vittasandra,1246.0,2.0,67.3,2
9510,Vittasandra,1246.0,2.0,64.5,2
9511,Vittasandra,1246.0,2.0,64.5,2
9512,Vittasandra,1246.0,2.0,68.0,2
9513,Vittasandra,1743.0,3.0,85.0,3
9514,Vittasandra,1238.0,2.0,67.0,2
9515,Vittasandra,1404.0,2.0,75.0,2
9516,Vittasandra,1246.0,2.0,65.0,2
9517,Vittasandra,1238.0,2.0,67.0,2
9518,Vittasandra,1246.0,2.0,67.4,2
9519,Vittasandra,1259.0,2.0,67.4,2
9520,Vittasandra,1404.0,2.0,68.8,2
9521,Vittasandra,1246.0,2.0,62.3,2
9522,Vittasandra,1246.0,2.0,63.0,2
9523,Vittasandra,1246.0,2.0,67.4,2
9524,Vittasandra,1246.0,2.0,65.4,2
9525,Vittasandra,1650.0,3.0,84.0,3
9526,Vittasandra,1238.0,2.0,67.32,2
9527,Vittasandra,1246.0,2.0,67.4,2
9528,Vittasandra,1650.0,3.0,85.0,3
9529,Vittasandra,1246.0,2.0,67.3,2
9530,Vittasandra,1404.0,2.0,70.0,2
9531,Vittasandra,1259.0,2.0,67.48,2
9532,Vittasandra,1404.0,2.0,75.0,2
9533,Vittasandra,1650.0,3.0,85.5,3
9534,Vittasandra,1246.0,2.0,67.0,2
9535,Vittasandra,1650.0,3.0,85.0,3
9536,Vittasandra,1650.0,3.0,85.5,3
9537,Vittasandra,1404.0,2.0,72.0,2
9538,Vittasandra,1246.0,2.0,67.5,2
9539,Vittasandra,1246.0,2.0,67.5,2
9540,Vittasandra,1404.0,2.0,70.0,2
9541,Vittasandra,1246.0,2.0,65.0,2
9542,Vittasandra,1246.0,2.0,67.4,2
9543,Vittasandra,1648.0,3.0,85.0,3
9544,Whitefield,1170.0,2.0,38.0,2
9545,Whitefield,1800.0,2.0,70.0,3
9546,Whitefield,1610.0,3.0,81.0,3
9547,Whitefield,1459.0,2.0,94.82,2
9548,Whitefield,2010.0,3.0,91.0,3
9549,Whitefield,1116.0,2.0,51.91,2
9550,Whitefield,1225.0,2.0,47.6,2
9551,Whitefield,1075.0,2.0,53.0,2
9552,Whitefield,1280.0,2.0,75.0,2
9553,Whitefield,1173.0,2.0,58.0,2
9554,Whitefield,1910.0,3.0,161.0,3
9555,Whitefield,3252.0,4.0,230.0,4
9556,Whitefield,11890.0,4.0,700.0,4
9557,Whitefield,1130.0,2.0,42.16,2
9558,Whitefield,1040.0,2.0,48.5,2
9559,Whitefield,1150.0,2.0,70.0,2
9560,Whitefield,1768.0,3.0,101.0,3
9561,Whitefield,1500.0,3.0,61.95,3
9562,Whitefield,4144.0,4.0,315.0,4
9563,Whitefield,4104.0,4.0,360.0,4
9564,Whitefield,1790.0,3.0,100.0,3
9565,Whitefield,1720.0,3.0,100.0,3
9566,Whitefield,1140.0,2.0,56.0,2
9567,Whitefield,1640.0,4.0,91.0,3
9568,Whitefield,805.0,2.0,35.0,2
9569,Whitefield,1155.0,2.0,59.95,2
9570,Whitefield,2280.0,4.0,126.0,3
9571,Whitefield,1650.0,3.0,60.0,3
9572,Whitefield,1447.0,2.0,83.0,2
9573,Whitefield,1116.0,2.0,51.91,2
9574,Whitefield,1897.0,3.0,130.0,3
9575,Whitefield,2225.0,2.0,125.0,3
9576,Whitefield,3606.0,2.0,304.0,4
9577,Whitefield,1495.0,2.0,79.5,2
9578,Whitefield,1113.0,2.0,62.0,2
9579,Whitefield,2268.0,3.0,163.0,4
9580,Whitefield,1560.0,2.0,72.0,3
9581,Whitefield,1200.0,2.0,45.84,2
9582,Whitefield,2400.0,4.0,200.0,4
9583,Whitefield,1985.0,3.0,75.0,3
9584,Whitefield,1360.0,2.0,95.0,2
9585,Whitefield,1254.0,2.0,40.0,2
9586,Whitefield,1697.0,3.0,94.79,3
9587,Whitefield,5000.0,4.0,400.0,4
9588,Whitefield,3000.0,5.0,250.0,4
9589,Whitefield,1700.0,3.0,115.0,3
9590,Whitefield,1140.0,2.0,41.0,2
9591,Whitefield,1190.0,2.0,57.0,2
9592,Whitefield,2842.0,3.0,162.0,3
9593,Whitefield,1403.0,2.0,60.81,3
9594,Whitefield,1232.0,2.0,45.0,2
9595,Whitefield,1485.0,3.0,65.0,3
9596,Whitefield,1500.0,3.0,130.0,3
9597,Whitefield,1280.0,2.0,75.0,2
9598,Whitefield,1330.0,2.0,71.0,2
9599,Whitefield,1405.0,2.0,78.0,3
9600,Whitefield,2225.0,3.0,115.0,3
9601,Whitefield,1272.0,2.0,95.05,2
9602,Whitefield,1205.0,2.0,39.0,2
9603,Whitefield,1541.0,3.0,72.0,3
9604,Whitefield,1192.0,2.0,71.0,2
9605,Whitefield,1277.0,2.0,61.3,2
9606,Whitefield,1185.0,2.0,40.0,2
9607,Whitefield,1306.0,3.0,54.65,3
9608,Whitefield,1626.0,3.0,89.0,3
9609,Whitefield,1585.0,3.0,88.0,3
9610,Whitefield,660.0,2.0,28.585,1
9611,Whitefield,1125.0,2.0,62.0,2
9612,Whitefield,1280.0,2.0,85.0,2
9613,Whitefield,1200.0,3.0,68.5,3
9614,Whitefield,4000.0,4.0,330.0,4
9615,Whitefield,1697.0,3.0,108.0,3
9616,Whitefield,1205.0,2.0,58.0,2
9617,Whitefield,3606.0,4.0,312.0,4
9618,Whitefield,1485.0,2.0,90.0,2
9619,Whitefield,950.0,1.0,50.0,1
9620,Whitefield,3584.0,4.0,199.0,4
9621,Whitefield,825.0,1.0,45.0,1
9622,Whitefield,1155.0,2.0,60.0,2
9623,Whitefield,2010.0,3.0,92.0,3
9624,Whitefield,1635.0,2.0,85.0,3
9625,Whitefield,1216.0,2.0,79.0,2
9626,Whitefield,1200.0,3.0,56.2,3
9627,Whitefield,1215.0,2.0,65.0,2
9628,Whitefield,1870.0,3.0,90.0,3
9629,Whitefield,1260.0,2.0,49.5,2
9630,Whitefield,2830.0,5.0,145.5,4
9631,Whitefield,920.0,2.0,63.0,2
9632,Whitefield,1165.0,2.0,40.5,2
9633,Whitefield,1170.0,2.0,71.0,2
9634,Whitefield,1118.0,2.0,75.0,2
9635,Whitefield,1800.0,3.0,110.0,3
9636,Whitefield,1562.0,3.0,103.0,3
9637,Whitefield,1190.0,2.0,67.0,2
9638,Whitefield,1102.0,2.0,48.0,2
9639,Whitefield,2321.0,4.0,128.0,3
9640,Whitefield,1320.0,2.0,95.0,2
9641,Whitefield,735.0,2.0,35.0,2
9642,Whitefield,1896.0,3.0,75.0,3
9643,Whitefield,3010.0,3.0,200.0,3
9644,Whitefield,1346.0,2.0,96.17,2
9645,Whitefield,3850.0,5.0,316.0,3
9646,Whitefield,1410.0,3.0,43.71,3
9647,Whitefield,1150.0,2.0,44.0,3
9648,Whitefield,1280.0,2.0,52.0,2
9649,Whitefield,2500.0,4.0,155.0,4
9650,Whitefield,905.0,1.0,55.0,1
9651,Whitefield,1200.0,2.0,46.13,2
9652,Whitefield,2268.0,3.0,146.0,4
9653,Whitefield,1150.0,2.0,55.0,2
9654,Whitefield,1500.0,3.0,71.8,3
9655,Whitefield,613.0,1.0,32.79,1
9656,Whitefield,3537.0,5.0,210.0,4
9657,Whitefield,1285.0,2.0,55.9,2
9658,Whitefield,1697.0,3.0,115.0,3
9659,Whitefield,1130.0,2.0,36.0,2
9660,Whitefield,1215.0,2.0,39.0,2
9661,Whitefield,1495.0,2.0,79.5,2
9662,Whitefield,3250.0,5.0,290.0,5
9663,Whitefield,1216.0,2.0,66.48,2
9664,Whitefield,1350.0,3.0,54.0,3
9665,Whitefield,1173.0,2.0,60.0,2
9666,Whitefield,1269.0,2.0,75.0,2
9667,Whitefield,3227.0,5.0,250.0,5
9668,Whitefield,1545.0,3.0,79.0,3
9669,Whitefield,1306.0,3.0,54.65,3
9670,Whitefield,1000.0,2.0,35.0,2
9671,Whitefield,3262.0,4.0,260.0,4
9672,Whitefield,1386.0,3.0,57.46,3
9673,Whitefield,1132.0,2.0,79.28,2
9674,Whitefield,1200.0,2.0,45.84,2
9675,Whitefield,1140.0,2.0,39.0,2
9676,Whitefield,2830.0,5.0,160.0,4
9677,Whitefield,1205.0,2.0,40.0,2
9678,Whitefield,1195.0,2.0,70.0,2
9679,Whitefield,3480.0,4.0,284.0,3
9680,Whitefield,1738.0,2.0,79.0,3
9681,Whitefield,1250.0,2.0,72.0,2
9682,Whitefield,524.0,1.0,34.385,1
9683,Whitefield,1340.0,2.0,77.0,2
9684,Whitefield,1320.0,2.0,79.5,2
9685,Whitefield,750.0,2.0,52.7,2
9686,Whitefield,1200.0,3.0,61.96,3
9687,Whitefield,1180.0,2.0,41.0,2
9688,Whitefield,1095.0,2.0,35.0,2
9689,Whitefield,1415.0,2.0,67.0,2
9690,Whitefield,1105.0,2.0,41.36,2
9691,Whitefield,1650.0,2.0,113.19,3
9692,Whitefield,1200.0,2.0,45.0,2
9693,Whitefield,3445.0,5.0,270.0,4
9694,Whitefield,1700.0,3.0,140.0,3
9695,Whitefield,4827.0,4.0,400.0,4
9696,Whitefield,1405.0,2.0,84.5,2
9697,Whitefield,1345.0,2.0,57.0,3
9698,Whitefield,3252.0,4.0,280.0,4
9699,Whitefield,1200.0,2.0,45.0,2
9700,Whitefield,1150.0,2.0,90.0,2
9701,Whitefield,2400.0,4.0,147.0,4
9702,Whitefield,1440.0,2.0,64.0,3
9703,Whitefield,624.0,1.0,35.0,1
9704,Whitefield,1200.0,2.0,45.0,2
9705,Whitefield,1109.0,2.0,41.49,2
9706,Whitefield,1700.0,3.0,95.0,3
9707,Whitefield,4960.0,4.0,400.0,4
9708,Whitefield,2928.0,4.0,198.0,4
9709,Whitefield,1215.0,2.0,62.0,2
9710,Whitefield,2700.0,5.0,175.0,3
9711,Whitefield,1216.0,2.0,84.0,2
9712,Whitefield,2882.0,5.0,204.0,4
9713,Whitefield,1840.0,3.0,140.0,3
9714,Whitefield,1778.0,3.0,122.0,3
9715,Whitefield,1400.0,2.0,80.0,2
9716,Whitefield,650.0,1.0,25.0,1
9717,Whitefield,2155.0,3.0,125.0,4
9718,Whitefield,905.0,1.0,52.0,1
9719,Whitefield,1230.0,2.0,59.0,2
9720,Whitefield,1205.0,2.0,40.0,2
9721,Whitefield,1125.0,2.0,40.0,2
9722,Whitefield,1216.0,2.0,69.06,2
9723,Whitefield,1216.0,2.0,75.0,2
9724,Whitefield,1355.0,2.0,78.0,2
9725,Whitefield,1255.0,2.0,77.0,2
9726,Whitefield,1216.0,2.0,73.0,2
9727,Whitefield,524.0,1.0,34.735,1
9728,Whitefield,1140.0,2.0,45.0,2
9729,Whitefield,1190.0,2.0,60.0,2
9730,Whitefield,1312.0,2.0,55.0,2
9731,Whitefield,1745.0,3.0,100.0,3
9732,Whitefield,3200.0,4.0,224.0,4
9733,Whitefield,1096.0,2.0,39.0,2
9734,Whitefield,825.0,1.0,44.9,1
9735,Whitefield,1116.0,2.0,51.91,2
9736,Whitefield,1227.0,2.0,53.49,2
9737,Whitefield,1235.0,2.0,47.0,2
9738,Whitefield,1870.0,3.0,138.0,3
9739,Whitefield,1175.0,2.0,39.0,2
9740,Whitefield,1180.0,2.0,41.0,2
9741,Whitefield,1862.0,3.0,125.0,3
9742,Whitefield,1655.0,3.0,113.0,3
9743,Whitefield,530.0,1.0,29.44,1
9744,Whitefield,1085.0,2.0,57.0,2
9745,Whitefield,905.0,1.0,50.0,1
9746,Whitefield,1600.0,3.0,82.0,3
9747,Whitefield,1230.0,4.0,80.0,4
9748,Whitefield,1255.0,2.0,40.0,2
9749,Whitefield,613.0,1.0,32.15,1
9750,Whitefield,905.0,1.0,52.0,1
9751,Whitefield,1200.0,3.0,57.15,3
9752,Whitefield,1451.0,2.0,52.43,3
9753,Whitefield,1187.0,2.0,37.85,2
9754,Whitefield,1216.0,2.0,83.0,2
9755,Whitefield,1301.0,2.0,65.0,2
9756,Whitefield,1330.0,2.0,55.0,3
9757,Whitefield,1155.0,2.0,55.0,2
9758,Whitefield,1355.0,3.0,76.0,2
9759,Whitefield,4075.0,5.0,226.0,4
9760,Whitefield,1216.0,2.0,75.0,2
9761,Whitefield,1242.0,2.0,65.0,2
9762,Whitefield,1495.0,2.0,67.0,3
9763,Whitefield,1548.0,3.0,65.0,3
9764,Whitefield,2830.0,5.0,154.5,4
9765,Whitefield,1200.0,2.0,46.13,2
9766,Whitefield,1200.0,2.0,46.13,2
9767,Whitefield,1405.0,3.0,58.0,3
9768,Whitefield,2830.0,5.0,158.5,4
9769,Whitefield,1355.0,2.0,73.0,2
9770,Whitefield,2882.0,5.0,158.0,4
9771,Whitefield,750.0,1.0,51.0,1
9772,Whitefield,981.0,2.0,34.555,2
9773,Whitefield,1105.0,2.0,39.99,2
9774,Whitefield,1173.0,2.0,77.0,2
9775,Whitefield,1200.0,3.0,68.4,3
9776,Whitefield,982.0,2.0,37.0,2
9777,Whitefield,1118.0,2.0,42.0,2
9778,Whitefield,1216.0,2.0,69.0,2
9779,Whitefield,3425.0,5.0,250.0,4
9780,Whitefield,1100.0,2.0,37.0,2
9781,Whitefield,1200.0,3.0,56.0,3
9782,Whitefield,2830.0,5.0,157.5,4
9783,Whitefield,1550.0,2.0,49.6,3
9784,Whitefield,2173.0,3.0,128.0,3
9785,Whitefield,1435.0,3.0,45.0,3
9786,Whitefield,905.0,1.0,62.0,1
9787,Whitefield,1870.0,3.0,138.0,3
9788,Whitefield,1320.0,2.0,99.26,2
9789,Whitefield,2901.0,4.0,190.0,3
9790,Whitefield,1485.0,2.0,96.51,2
9791,Whitefield,1755.0,3.0,101.0,3
9792,Whitefield,1608.0,2.0,63.0,3
9793,Whitefield,2225.0,3.0,149.0,3
9794,Whitefield,1250.0,2.0,82.0,2
9795,Whitefield,1390.0,2.0,61.28,3
9796,Whitefield,605.0,1.0,40.0,1
9797,Whitefield,1185.0,2.0,41.0,2
9798,Whitefield,1200.0,3.0,56.58,3
9799,Whitefield,2210.0,3.0,156.0,3
9800,Whitefield,1173.0,2.0,78.2,2
9801,Whitefield,1740.0,4.0,130.0,3
9802,Whitefield,1216.0,2.0,75.0,2
9803,Whitefield,1060.0,2.0,35.0,2
9804,Whitefield,1655.0,3.0,120.0,3
9805,Whitefield,4003.0,6.0,300.0,4
9806,Whitefield,1125.0,2.0,45.0,2
9807,Whitefield,1180.0,2.0,70.0,2
9808,Whitefield,1280.0,2.0,69.0,2
9809,Whitefield,2023.0,4.0,130.0,3
9810,Whitefield,2134.0,4.0,118.0,3
9811,Whitefield,1458.0,2.0,62.0,3
9812,Whitefield,1808.0,4.0,80.0,3
